FixtureID,Date,Timestamp,VenueID,HomeTeamID,AwayTeamID,Status,Round,LeagueID,Season
1343742,2025-06-29T13:00:00+00:00,1751202000,,23660,25569,NS,Norra Götaland - 15,592,2025
1343743,2025-08-02T14:00:00+00:00,1754143200,7972.0,12573,18422,NS,Norra Götaland - 15,592,2025
1343744,2025-08-02T12:00:00+00:00,1754136000,7994.0,12598,12577,NS,Norra Götaland - 15,592,2025
1343745,2025-08-01T17:00:00+00:00,1754067600,7655.0,11673,12618,NS,Norra Götaland - 15,592,2025
1343746,2025-08-03T14:00:00+00:00,1754229600,4903.0,6713,12570,NS,Norra Götaland - 15,592,2025
1343747,2025-08-08T16:30:00+00:00,1754670600,7972.0,12573,23660,NS,Norra Götaland - 16,592,2025
1343748,2025-08-08T17:00:00+00:00,1754672400,,6670,12570,NS,Norra Götaland - 16,592,2025
1343749,2025-08-08T17:15:00+00:00,1754673300,4903.0,12577,6713,NS,Norra Götaland - 16,592,2025
1343750,2025-08-09T13:00:00+00:00,1754744400,19413.0,18422,11673,NS,Norra Götaland - 16,592,2025
1343751,2025-08-09T11:00:00+00:00,1754737200,8009.0,12618,12598,NS,Norra Götaland - 16,592,2025
1343752,2025-08-09T14:00:00+00:00,1754748000,20713.0,23655,12622,NS,Norra Götaland - 16,592,2025
1343753,2025-08-10T13:00:00+00:00,1754830800,,25569,22935,NS,Norra Götaland - 16,592,2025
1343754,2025-08-15T17:30:00+00:00,1755279000,20511.0,22935,12577,NS,Norra Götaland - 17,592,2025
1343755,2025-08-15T17:30:00+00:00,1755279000,7994.0,12598,12573,NS,Norra Götaland - 17,592,2025
1343756,2025-08-16T11:00:00+00:00,1755342000,4903.0,6713,6670,NS,Norra Götaland - 17,592,2025
1343757,2025-08-16T14:00:00+00:00,1755352800,,12622,12618,NS,Norra Götaland - 17,592,2025
1343758,2025-08-16T11:00:00+00:00,1755342000,7970.0,12570,23655,NS,Norra Götaland - 17,592,2025
1343759,2025-08-17T12:00:00+00:00,1755432000,7655.0,11673,25569,NS,Norra Götaland - 17,592,2025
1343760,2025-08-17T12:00:00+00:00,1755432000,,23660,18422,NS,Norra Götaland - 17,592,2025
1343761,2025-08-22T16:30:00+00:00,1755880200,7972.0,12573,6713,NS,Norra Götaland - 18,592,2025
1343762,2025-08-23T12:00:00+00:00,1755950400,7970.0,12570,12598,NS,Norra Götaland - 18,592,2025
1343763,2025-08-23T13:00:00+00:00,1755954000,,25569,12622,NS,Norra Götaland - 18,592,2025
1343764,2025-08-23T12:00:00+00:00,1755950400,,23660,11673,NS,Norra Götaland - 18,592,2025
1343765,2025-08-23T12:00:00+00:00,1755950400,,6670,12577,NS,Norra Götaland - 18,592,2025
1343766,2025-08-24T11:00:00+00:00,1756033200,19413.0,18422,23655,NS,Norra Götaland - 18,592,2025
1343767,2025-08-22T18:00:00+00:00,1755885600,8009.0,12618,22935,NS,Norra Götaland - 18,592,2025
1343768,2025-08-29T17:00:00+00:00,1756486800,20713.0,23655,12618,NS,Norra Götaland - 19,592,2025
1343769,2025-08-29T17:30:00+00:00,1756488600,4903.0,12577,18422,NS,Norra Götaland - 19,592,2025
1343770,2025-08-29T17:00:00+00:00,1756486800,7994.0,12598,12622,NS,Norra Götaland - 19,592,2025
1343771,2025-08-30T13:00:00+00:00,1756558800,7972.0,12573,12570,NS,Norra Götaland - 19,592,2025
1343772,2025-08-30T12:00:00+00:00,1756555200,20511.0,22935,23660,NS,Norra Götaland - 19,592,2025
1343773,2025-08-30T12:00:00+00:00,1756555200,7655.0,11673,6670,NS,Norra Götaland - 19,592,2025
1343774,2025-08-31T14:00:00+00:00,1756648800,4903.0,6713,25569,NS,Norra Götaland - 19,592,2025
1343775,2025-09-05T17:30:00+00:00,1757093400,20511.0,22935,6713,NS,Norra Götaland - 20,592,2025
1343776,2025-09-05T17:30:00+00:00,1757093400,4903.0,12577,12570,NS,Norra Götaland - 20,592,2025
1343777,2025-09-06T11:00:00+00:00,1757156400,19413.0,18422,25569,NS,Norra Götaland - 20,592,2025
1343778,2025-09-06T12:00:00+00:00,1757160000,7994.0,12598,23655,NS,Norra Götaland - 20,592,2025
1343779,2025-09-07T00:00:00+00:00,1757203200,,6670,12573,TBD,Norra Götaland - 20,592,2025
1343780,2025-09-05T17:00:00+00:00,1757091600,,23660,12618,NS,Norra Götaland - 20,592,2025
1343781,2025-09-07T14:00:00+00:00,1757253600,,12622,11673,NS,Norra Götaland - 20,592,2025
1343782,2025-09-13T12:00:00+00:00,1757764800,7655.0,11673,22935,NS,Norra Götaland - 21,592,2025
1343783,2025-09-13T14:00:00+00:00,1757772000,4903.0,6713,12598,NS,Norra Götaland - 21,592,2025
1343784,2025-09-13T14:00:00+00:00,1757772000,8009.0,12618,18422,NS,Norra Götaland - 21,592,2025
1343785,2025-09-14T14:00:00+00:00,1757858400,7970.0,12570,23660,NS,Norra Götaland - 21,592,2025
1343786,2025-09-14T00:00:00+00:00,1757808000,20713.0,23655,12577,TBD,Norra Götaland - 21,592,2025
1343787,2025-09-13T13:00:00+00:00,1757768400,,25569,6670,NS,Norra Götaland - 21,592,2025
1343788,2025-09-14T13:00:00+00:00,1757854800,7972.0,12573,12622,NS,Norra Götaland - 21,592,2025
1343789,2025-09-19T17:30:00+00:00,1758303000,20511.0,22935,12573,NS,Norra Götaland - 22,592,2025
1343790,2025-09-20T13:00:00+00:00,1758373200,,25569,12577,NS,Norra Götaland - 22,592,2025
1343791,2025-09-20T12:00:00+00:00,1758369600,,12622,23660,NS,Norra Götaland - 22,592,2025
1343792,2025-09-20T14:00:00+00:00,1758376800,4903.0,6713,23655,NS,Norra Götaland - 22,592,2025
1343793,2025-09-19T17:00:00+00:00,1758301200,19413.0,18422,6670,NS,Norra Götaland - 22,592,2025
1343794,2025-09-19T17:00:00+00:00,1758301200,7994.0,12598,11673,NS,Norra Götaland - 22,592,2025
1343795,2025-09-21T14:00:00+00:00,1758463200,8009.0,12618,12570,NS,Norra Götaland - 22,592,2025
1343796,2025-09-26T17:15:00+00:00,1758906900,20511.0,22935,18422,NS,Norra Götaland - 23,592,2025
1343797,2025-09-27T11:00:00+00:00,1758970800,7970.0,12570,25569,NS,Norra Götaland - 23,592,2025
1343798,2025-09-27T12:00:00+00:00,1758974400,,23660,12598,NS,Norra Götaland - 23,592,2025
1343799,2025-09-27T12:00:00+00:00,1758974400,,6670,23655,NS,Norra Götaland - 23,592,2025
1343800,2025-09-27T13:00:00+00:00,1758978000,7972.0,12573,12618,NS,Norra Götaland - 23,592,2025
1343801,2025-09-28T12:00:00+00:00,1759060800,7655.0,11673,6713,NS,Norra Götaland - 23,592,2025
1343802,2025-09-28T11:00:00+00:00,1759057200,4903.0,12577,12622,NS,Norra Götaland - 23,592,2025
1343803,2025-10-04T11:00:00+00:00,1759575600,19413.0,18422,12570,NS,Norra Götaland - 24,592,2025
1343804,2025-10-04T13:00:00+00:00,1759582800,,25569,12573,NS,Norra Götaland - 24,592,2025
1343805,2025-10-04T12:00:00+00:00,1759579200,,12622,22935,NS,Norra Götaland - 24,592,2025
1343806,2025-10-05T00:00:00+00:00,1759622400,20713.0,23655,11673,TBD,Norra Götaland - 24,592,2025
1343807,2025-10-05T12:00:00+00:00,1759665600,7994.0,12598,6670,NS,Norra Götaland - 24,592,2025
1343808,2025-10-03T17:30:00+00:00,1759512600,8009.0,12618,12577,NS,Norra Götaland - 24,592,2025
1343809,2025-10-05T11:00:00+00:00,1759662000,4903.0,6713,23660,NS,Norra Götaland - 24,592,2025
1343810,2025-10-11T12:00:00+00:00,1760184000,7994.0,12598,22935,NS,Norra Götaland - 25,592,2025
1343811,2025-10-11T13:00:00+00:00,1760187600,,25569,23655,NS,Norra Götaland - 25,592,2025
1343812,2025-10-11T12:00:00+00:00,1760184000,4903.0,12577,23660,NS,Norra Götaland - 25,592,2025
1343813,2025-10-12T13:00:00+00:00,1760274000,7970.0,12570,12622,NS,Norra Götaland - 25,592,2025
1343814,2025-10-12T00:00:00+00:00,1760227200,,6670,12618,TBD,Norra Götaland - 25,592,2025
1343815,2025-10-12T11:00:00+00:00,1760266800,4903.0,6713,18422,NS,Norra Götaland - 25,592,2025
1343816,2025-10-12T12:00:00+00:00,1760270400,7972.0,12573,11673,NS,Norra Götaland - 25,592,2025
1343817,2025-10-18T12:00:00+00:00,1760788800,,12622,6713,NS,Norra Götaland - 26,592,2025
1343818,2025-10-18T12:00:00+00:00,1760788800,19413.0,18422,12598,NS,Norra Götaland - 26,592,2025
1343819,2025-10-18T12:00:00+00:00,1760788800,20713.0,23655,12573,NS,Norra Götaland - 26,592,2025
1343820,2025-10-18T12:00:00+00:00,1760788800,20511.0,22935,12570,NS,Norra Götaland - 26,592,2025
1343821,2025-10-18T12:00:00+00:00,1760788800,8009.0,12618,25569,NS,Norra Götaland - 26,592,2025
1343822,2025-10-18T12:00:00+00:00,1760788800,7655.0,11673,12577,NS,Norra Götaland - 26,592,2025
1343823,2025-10-18T12:00:00+00:00,1760788800,,23660,6670,NS,Norra Götaland - 26,592,2025
1344544,2025-04-13T16:00:00+00:00,1744560000,4877.0,6679,25577,FT,Norrland - 1,594,2025
1344545,2025-04-12T11:00:00+00:00,1744455600,,24030,12586,FT,Norrland - 1,594,2025
1344546,2025-04-12T12:00:00+00:00,1744459200,20770.0,11665,11669,FT,Norrland - 1,594,2025
1344547,2025-04-12T12:00:00+00:00,1744459200,21600.0,16602,18420,FT,Norrland - 1,594,2025
1344548,2025-04-12T12:00:00+00:00,1744459200,7989.0,12592,6669,FT,Norrland - 1,594,2025
1344549,2025-04-13T14:00:00+00:00,1744552800,1523.0,6681,18999,FT,Norrland - 1,594,2025
1344550,2025-04-17T16:00:00+00:00,1744905600,21601.0,18420,11665,FT,Norrland - 2,594,2025
1344551,2025-04-17T17:00:00+00:00,1744909200,7652.0,11669,6679,FT,Norrland - 2,594,2025
1344552,2025-04-17T17:00:00+00:00,1744909200,7983.0,12586,12592,FT,Norrland - 2,594,2025
1344553,2025-04-21T11:00:00+00:00,1745233200,1523.0,6681,6669,FT,Norrland - 2,594,2025
1344554,2025-04-21T11:30:00+00:00,1745235000,1510.0,18999,12593,FT,Norrland - 2,594,2025
1344555,2025-04-22T17:00:00+00:00,1745341200,,25577,11671,FT,Norrland - 2,594,2025
1344556,2025-04-26T11:00:00+00:00,1745665200,7653.0,11671,16602,FT,Norrland - 3,594,2025
1344557,2025-04-27T12:00:00+00:00,1745755200,4877.0,6679,18420,FT,Norrland - 3,594,2025
1344558,2025-04-26T12:00:00+00:00,1745668800,7652.0,11669,25577,FT,Norrland - 3,594,2025
1344559,2025-04-26T12:00:00+00:00,1745668800,7989.0,12592,24030,FT,Norrland - 3,594,2025
1344560,2025-04-27T16:30:00+00:00,1745771400,4900.0,12593,6669,FT,Norrland - 3,594,2025
1344561,2025-04-27T11:00:00+00:00,1745751600,1523.0,6681,12586,FT,Norrland - 3,594,2025
1344562,2025-05-02T17:00:00+00:00,1746205200,20770.0,11665,11671,FT,Norrland - 4,594,2025
1344563,2025-05-02T17:00:00+00:00,1746205200,7983.0,12586,12593,FT,Norrland - 4,594,2025
1344564,2025-05-03T10:00:00+00:00,1746266400,21601.0,18420,11669,FT,Norrland - 4,594,2025
1344565,2025-05-01T11:00:00+00:00,1746097200,,24030,6681,FT,Norrland - 4,594,2025
1344566,2025-05-03T11:00:00+00:00,1746270000,,25577,16602,FT,Norrland - 4,594,2025
1344567,2025-05-04T12:00:00+00:00,1746360000,7983.0,6669,18999,FT,Norrland - 4,594,2025
1344568,2025-05-09T17:00:00+00:00,1746810000,21600.0,16602,11665,FT,Norrland - 5,594,2025
1344569,2025-05-09T17:00:00+00:00,1746810000,7653.0,11671,6679,FT,Norrland - 5,594,2025
1344570,2025-05-10T12:00:00+00:00,1746878400,,25577,18420,FT,Norrland - 5,594,2025
1344571,2025-05-10T14:00:00+00:00,1746885600,1523.0,6681,12592,FT,Norrland - 5,594,2025
1344572,2025-05-10T14:00:00+00:00,1746885600,7990.0,12593,24030,FT,Norrland - 5,594,2025
1344573,2025-05-11T13:00:00+00:00,1746968400,1510.0,18999,12586,FT,Norrland - 5,594,2025
1344574,2025-05-13T16:30:00+00:00,1747153800,4877.0,6679,16602,FT,Norrland - 6,594,2025
1344575,2025-05-13T17:00:00+00:00,1747155600,7653.0,11671,11669,FT,Norrland - 6,594,2025
1344576,2025-05-14T17:00:00+00:00,1747242000,20770.0,11665,25577,FT,Norrland - 6,594,2025
1344577,2025-05-14T17:00:00+00:00,1747242000,7989.0,12592,12593,FT,Norrland - 6,594,2025
1344578,2025-05-14T17:00:00+00:00,1747242000,,24030,18999,FT,Norrland - 6,594,2025
1344579,2025-05-14T17:00:00+00:00,1747242000,7983.0,12586,6669,FT,Norrland - 6,594,2025
1344580,2025-05-17T11:00:00+00:00,1747479600,21601.0,18420,11671,FT,Norrland - 7,594,2025
1344581,2025-05-17T12:00:00+00:00,1747483200,7652.0,11669,16602,FT,Norrland - 7,594,2025
1344582,2025-05-18T14:00:00+00:00,1747576800,7990.0,12593,6681,FT,Norrland - 7,594,2025
1344583,2025-05-17T12:00:00+00:00,1747483200,7983.0,6669,24030,FT,Norrland - 7,594,2025
1344584,2025-05-19T17:00:00+00:00,1747674000,20770.0,11665,6679,FT,Norrland - 7,594,2025
1344585,2025-05-24T14:00:00+00:00,1748095200,1510.0,18999,12592,NS,Norrland - 7,594,2025
1344586,2025-05-22T17:30:00+00:00,1747935000,,25577,6679,NS,Norrland - 8,594,2025
1344587,2025-05-24T11:00:00+00:00,1748084400,21601.0,18420,16602,NS,Norrland - 8,594,2025
1344588,2025-05-24T11:00:00+00:00,1748084400,,24030,6669,NS,Norrland - 8,594,2025
1344589,2025-05-24T12:00:00+00:00,1748088000,7652.0,11669,11665,NS,Norrland - 8,594,2025
1344590,2025-05-17T14:00:00+00:00,1747490400,7989.0,12592,18999,FT,Norrland - 8,594,2025
1344591,2025-05-25T14:00:00+00:00,1748181600,1523.0,6681,12593,NS,Norrland - 8,594,2025
1344592,2025-05-27T17:00:00+00:00,1748365200,7653.0,11671,25577,NS,Norrland - 9,594,2025
1344593,2025-05-28T16:30:00+00:00,1748449800,4877.0,6679,11669,NS,Norrland - 9,594,2025
1344594,2025-05-29T11:00:00+00:00,1748516400,20770.0,11665,18420,NS,Norrland - 9,594,2025
1344595,2025-06-23T17:00:00+00:00,1750698000,7990.0,12593,12592,NS,Norrland - 9,594,2025
1344596,2025-06-25T17:00:00+00:00,1750870800,4868.0,6669,12586,NS,Norrland - 9,594,2025
1344597,2025-06-25T17:00:00+00:00,1750870800,21602.0,18999,24030,NS,Norrland - 9,594,2025
1344598,2025-06-01T14:00:00+00:00,1748786400,21601.0,18420,6679,NS,Norrland - 10,594,2025
1344599,2025-06-03T18:00:00+00:00,1748973600,7983.0,12586,18999,NS,Norrland - 10,594,2025
1344600,2025-06-01T17:00:00+00:00,1748797200,7989.0,12592,6681,NS,Norrland - 10,594,2025
1344601,2025-06-01T13:00:00+00:00,1748782800,,25577,11669,NS,Norrland - 10,594,2025
1344602,2025-06-01T14:00:00+00:00,1748786400,21600.0,16602,11671,NS,Norrland - 10,594,2025
1344603,2025-06-01T14:00:00+00:00,1748786400,,24030,12593,NS,Norrland - 10,594,2025
1344604,2025-06-06T11:00:00+00:00,1749207600,7652.0,11669,18420,NS,Norrland - 11,594,2025
1344605,2025-06-06T20:00:00+00:00,1749240000,7653.0,11671,11665,NS,Norrland - 11,594,2025
1344606,2025-06-07T11:00:00+00:00,1749294000,1523.0,6681,24030,NS,Norrland - 11,594,2025
1344607,2025-06-07T12:00:00+00:00,1749297600,7990.0,12593,12586,NS,Norrland - 11,594,2025
1344608,2025-06-08T11:00:00+00:00,1749380400,21602.0,18999,6669,NS,Norrland - 11,594,2025
1344609,2025-06-09T17:00:00+00:00,1749488400,21600.0,16602,25577,NS,Norrland - 11,594,2025
1344610,2025-06-13T19:00:00+00:00,1749841200,20770.0,11665,16602,NS,Norrland - 12,594,2025
1344611,2025-06-11T16:30:00+00:00,1749659400,4877.0,6679,11671,NS,Norrland - 12,594,2025
1344612,2025-06-14T12:00:00+00:00,1749902400,21601.0,18420,25577,NS,Norrland - 12,594,2025
1344613,2025-06-14T12:00:00+00:00,1749902400,7983.0,12586,6681,NS,Norrland - 12,594,2025
1344614,2025-06-14T14:00:00+00:00,1749909600,,24030,12592,NS,Norrland - 12,594,2025
1344615,2025-06-15T00:00:00+00:00,1749945600,,6669,12593,TBD,Norrland - 12,594,2025
1344616,2025-05-28T17:00:00+00:00,1748451600,7989.0,12592,12586,NS,Norrland - 13,594,2025
1344617,2025-05-29T14:00:00+00:00,1748527200,7990.0,12593,18999,NS,Norrland - 13,594,2025
1344618,2025-05-29T11:00:00+00:00,1748516400,4868.0,6669,6681,NS,Norrland - 13,594,2025
1344619,2025-06-18T17:30:00+00:00,1750267800,21600.0,16602,6679,NS,Norrland - 13,594,2025
1344620,2025-06-19T17:00:00+00:00,1750352400,7652.0,11669,11671,NS,Norrland - 13,594,2025
1344621,2025-06-19T17:30:00+00:00,1750354200,,25577,11665,NS,Norrland - 13,594,2025
1344622,2025-06-26T16:30:00+00:00,1750955400,7653.0,11671,18420,NS,Norrland - 14,594,2025
1344623,2025-06-26T17:00:00+00:00,1750957200,21600.0,16602,11669,NS,Norrland - 14,594,2025
1344624,2025-06-25T16:30:00+00:00,1750869000,4877.0,6679,11665,NS,Norrland - 14,594,2025
1344625,2025-06-28T11:00:00+00:00,1751108400,21602.0,18999,6681,NS,Norrland - 14,594,2025
1344626,2025-06-28T12:00:00+00:00,1751112000,7983.0,12586,24030,NS,Norrland - 14,594,2025
1344627,2025-06-29T00:00:00+00:00,1751155200,,6669,12592,TBD,Norrland - 14,594,2025
1345280,2025-06-06T17:00:00+00:00,1749229200,,1102,1091,NS,Friendlies 1,10,2025
1345280,2025-06-06T17:00:00+00:00,1749229200,,1102,1091,NS,Friendlies 1,10,2025
1347475,2025-06-10T16:00:00+00:00,1749571200,,1091,1113,NS,Friendlies 1,10,2025
1347475,2025-06-10T16:00:00+00:00,1749571200,,1091,1113,NS,Friendlies 1,10,2025
1347476,2025-03-22T00:00:00+00:00,1742601600,4160.0,5539,5532,FT,Friendlies 2,10,2025
1347477,2025-03-26T00:00:00+00:00,1742947200,,5532,5539,FT,Friendlies 2,10,2025
1347477,2025-03-26T00:00:00+00:00,1742947200,,5532,5539,FT,Friendlies 2,10,2025
1348098,2025-03-21T19:45:00+00:00,1742586300,1971.0,771,15,FT,Friendlies 1,10,2025
1348099,2025-06-07T18:45:00+00:00,1749321900,,1117,773,NS,Friendlies 1,10,2025
1348099,2025-06-07T18:45:00+00:00,1749321900,,1117,773,NS,Friendlies 1,10,2025
1348100,2025-06-10T18:45:00+00:00,1749581100,,1117,1103,NS,Friendlies 1,10,2025
1348100,2025-06-10T18:45:00+00:00,1749581100,,1117,1103,NS,Friendlies 1,10,2025
1348101,2025-06-10T18:45:00+00:00,1749581100,1971.0,771,18,NS,Friendlies 1,10,2025
1350314,2025-03-19T13:30:00+00:00,1742391000,2274.0,1537,1549,FT,Friendlies 2,10,2025
1350315,2025-03-19T12:30:00+00:00,1742387400,,1542,1543,FT,Friendlies 3,10,2025
1350315,2025-03-19T12:30:00+00:00,1742387400,,1542,1543,FT,Friendlies 3,10,2025
1350696,2025-03-14T18:15:00+00:00,1741976100,,1548,1561,FT,Friendlies 3,10,2025
1350696,2025-03-14T18:15:00+00:00,1741976100,,1548,1561,FT,Friendlies 3,10,2025
1351041,2025-06-06T17:00:00+00:00,1749229200,19763.0,4,19,NS,Friendlies 1,10,2025
1351042,2025-06-10T17:00:00+00:00,1749574800,2606.0,1100,4,NS,Friendlies 1,10,2025
1351556,2025-10-12T17:00:00+00:00,1760288400,2614.0,1112,1113,NS,Friendlies 1,10,2025
1352744,2025-09-04T16:00:00+00:00,1757001600,11603.0,1090,1099,NS,Friendlies 1,10,2025
1352745,2025-09-05T00:00:00+00:00,1757030400,,774,5529,TBD,Friendlies 1,10,2025
1352745,2025-09-05T00:00:00+00:00,1757030400,,774,5529,TBD,Friendlies 1,10,2025
1352746,2025-10-14T00:00:00+00:00,1760400000,11603.0,1090,4673,TBD,Friendlies 1,10,2025
1352747,2025-02-17T14:00:00+00:00,1739800800,,1095,1561,FT,Friendlies 2,10,2025
1352747,2025-02-17T14:00:00+00:00,1739800800,,1095,1561,FT,Friendlies 2,10,2025
1352901,2025-06-06T22:00:00+00:00,1749247200,,31,28,NS,Friendlies 1,10,2025
1352901,2025-06-06T22:00:00+00:00,1749247200,,31,28,NS,Friendlies 1,10,2025
1352902,2025-06-10T00:00:00+00:00,1749513600,,31,1516,TBD,Friendlies 1,10,2025
1352902,2025-06-10T00:00:00+00:00,1749513600,,31,1516,TBD,Friendlies 1,10,2025
1352903,2025-06-10T18:45:00+00:00,1749581100,566.0,10,13,NS,Friendlies 1,10,2025
1352904,2025-09-09T18:45:00+00:00,1757443500,12273.0,767,5529,NS,Friendlies 1,10,2025
1352905,2025-10-09T18:45:00+00:00,1760035500,489.0,10,767,NS,Friendlies 1,10,2025
1352906,2025-11-17T00:00:00+00:00,1763337600,,1099,1110,TBD,Friendlies 1,10,2025
1352906,2025-11-17T00:00:00+00:00,1763337600,,1099,1110,TBD,Friendlies 1,10,2025
1354388,2025-03-25T12:00:00+00:00,1742904000,20324.0,1543,8167,FT,Friendlies 2,10,2025
1354389,2025-06-07T13:00:00+00:00,1749301200,,1092,1096,NS,Friendlies 2,10,2025
1354389,2025-06-07T13:00:00+00:00,1749301200,,1092,1096,NS,Friendlies 2,10,2025
1354390,2025-03-19T12:00:00+00:00,1742385600,3384.0,4460,4767,FT,Friendlies 3,10,2025
1355082,2025-03-21T13:00:00+00:00,1742562000,1551.0,1564,1553,FT,Friendlies 1,10,2025
1355638,2025-03-06T23:00:00+00:00,1741302000,4162.0,5541,5533,FT,Friendlies 3,10,2025
1355639,2025-03-09T19:30:00+00:00,1741548600,4162.0,5541,5533,FT,Friendlies 3,10,2025
1357846,2025-03-22T17:45:00+00:00,1742665500,4130.0,1096,2386,FT,Friendlies 2,10,2025
1357847,2025-06-06T17:00:00+00:00,1749229200,,1111,1094,NS,Friendlies 2,10,2025
1357847,2025-06-06T17:00:00+00:00,1749229200,,1111,1094,NS,Friendlies 2,10,2025
1357848,2025-03-21T12:30:00+00:00,1742560200,21415.0,1546,1545,FT,Friendlies 3,10,2025
1358791,2025-06-07T20:00:00+00:00,1749326400,,16,15,NS,Friendlies 1,10,2025
1358791,2025-06-07T20:00:00+00:00,1749326400,,16,15,NS,Friendlies 1,10,2025
1358792,2025-06-11T00:30:00+00:00,1749601800,,16,777,NS,Friendlies 1,10,2025
1358792,2025-06-11T00:30:00+00:00,1749601800,,16,777,NS,Friendlies 1,10,2025
1360315,2025-03-19T17:00:00+00:00,1742403600,1334.0,4,5533,FT,Friendlies 1,10,2025
1360316,2025-03-25T17:00:00+00:00,1742922000,1334.0,4,1507,FT,Friendlies 1,10,2025
1360317,2025-06-07T19:30:00+00:00,1749324600,,2384,777,NS,Friendlies 1,10,2025
1360317,2025-06-07T19:30:00+00:00,1749324600,,2384,777,NS,Friendlies 1,10,2025
1360318,2025-06-11T00:00:00+00:00,1749600000,19357.0,2384,15,NS,Friendlies 1,10,2025
1361120,2025-03-13T18:00:00+00:00,1741888800,,1552,1510,FT,Friendlies 3,10,2025
1361120,2025-03-13T18:00:00+00:00,1741888800,,1552,1510,FT,Friendlies 3,10,2025
1361377,2025-03-20T12:00:00+00:00,1742472000,21438.0,1558,5166,FT,Friendlies 3,10,2025
1361551,2025-03-20T18:00:00+00:00,1742493600,1301.0,1551,5537,FT,Friendlies 3,10,2025
1362704,2025-06-06T18:45:00+00:00,1749235500,20760.0,24,1114,NS,Friendlies 1,10,2025
1362705,2025-06-10T18:45:00+00:00,1749581100,,1102,776,NS,Friendlies 1,10,2025
1362705,2025-06-10T18:45:00+00:00,1749581100,,1102,776,NS,Friendlies 1,10,2025
1362706,2025-03-19T16:30:00+00:00,1742401800,,1095,5530,FT,Friendlies 2,10,2025
1362706,2025-03-19T16:30:00+00:00,1742401800,,1095,5530,FT,Friendlies 2,10,2025
1364751,2025-06-06T18:45:00+00:00,1749235500,1970.0,776,13,NS,Friendlies 1,10,2025
1364922,2025-06-07T18:30:00+00:00,1749321000,312.0,5529,772,NS,Friendlies 1,10,2025
1364923,2025-06-07T23:00:00+00:00,1749337200,312.0,4673,1501,NS,Friendlies 1,10,2025
1364924,2025-06-10T20:00:00+00:00,1749585600,312.0,4673,772,NS,Friendlies 1,10,2025
1364925,2025-06-11T00:30:00+00:00,1749601800,312.0,5529,1501,NS,Friendlies 1,10,2025
1366505,2025-03-30T20:00:00+00:00,1743364800,1659.0,2824,21231,FT,Regular Season - 1,300,2025
1366506,2025-03-30T19:30:00+00:00,1743363000,1662.0,2815,2832,FT,Regular Season - 1,300,2025
1366507,2025-03-29T21:00:00+00:00,1743282000,1650.0,2838,11371,FT,Regular Season - 1,300,2025
1366508,2025-03-28T23:00:00+00:00,1743202800,21730.0,2858,2853,FT,Regular Season - 1,300,2025
1366509,2025-03-30T20:00:00+00:00,1743364800,1651.0,2817,21208,FT,Regular Season - 1,300,2025
1366510,2025-03-29T21:00:00+00:00,1743282000,1656.0,10091,18807,FT,Regular Season - 1,300,2025
1366511,2025-03-30T20:00:00+00:00,1743364800,,2816,2847,FT,Regular Season - 1,300,2025
1366512,2025-03-30T19:30:00+00:00,1743363000,1848.0,25902,2837,FT,Regular Season - 1,300,2025
1366821,2025-04-05T19:30:00+00:00,1743881400,1658.0,2837,2816,FT,Regular Season - 2,300,2025
1366822,2025-04-05T19:30:00+00:00,1743881400,,2847,10091,FT,Regular Season - 2,300,2025
1366823,2025-04-05T21:00:00+00:00,1743886800,,21208,2824,FT,Regular Season - 2,300,2025
1366824,2025-04-06T19:00:00+00:00,1743966000,21731.0,21231,2838,FT,Regular Season - 2,300,2025
1366825,2025-04-07T00:00:00+00:00,1743984000,1660.0,11371,2858,FT,Regular Season - 2,300,2025
1366826,2025-04-06T19:30:00+00:00,1743967800,,2853,2817,FT,Regular Season - 2,300,2025
1366827,2025-04-06T19:30:00+00:00,1743967800,1652.0,2832,25902,FT,Regular Season - 2,300,2025
1366828,2025-04-06T20:00:00+00:00,1743969600,,18807,2815,FT,Regular Season - 2,300,2025
1366829,2025-04-11T23:00:00+00:00,1744412400,21730.0,2858,2817,FT,Regular Season - 3,300,2025
1366830,2025-04-12T19:30:00+00:00,1744486200,1658.0,2837,2847,FT,Regular Season - 3,300,2025
1366831,2025-04-12T21:00:00+00:00,1744491600,1656.0,10091,2815,FT,Regular Season - 3,300,2025
1366832,2025-04-13T19:00:00+00:00,1744570800,21731.0,21231,11371,FT,Regular Season - 3,300,2025
1366833,2025-04-13T19:30:00+00:00,1744572600,,2853,21208,FT,Regular Season - 3,300,2025
1366834,2025-04-10T19:30:00+00:00,1744313400,1848.0,25902,2816,FT,Regular Season - 3,300,2025
1366835,2025-04-13T20:00:00+00:00,1744574400,1659.0,2824,2838,FT,Regular Season - 3,300,2025
1366836,2025-04-13T20:00:00+00:00,1744574400,,18807,2832,FT,Regular Season - 3,300,2025
1366906,2025-06-07T17:00:00+00:00,1749315600,11600.0,21,771,NS,Friendlies 1,10,2025
1366907,2025-06-10T17:00:00+00:00,1749574800,456.0,21,1097,NS,Friendlies 1,10,2025
1366908,2025-06-05T16:00:00+00:00,1749139200,691.0,1104,1098,NS,Friendlies 2,10,2025
1367144,2025-10-06T14:00:00+00:00,1759759200,,22,4,NS,Friendlies 1,10,2025
1367144,2025-10-06T14:00:00+00:00,1759759200,,22,4,NS,Friendlies 1,10,2025
